,Unnamed: 0,stereotype_sentence,stereotype_type,original_idx,gender_identity,age_range,employment_status,sector,religion,country,nationality,lang,translated_stereotype,identity_term,attribute_term,ethnic_identity,Person Assigned to,person assigned to
720,915.0,Women can't function under pressure.,women,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,en,Women can't function under pressure,women,can't function under pressure,['other_black'],Daniella,
721,916.0,Men are logical.,men,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,es,Men are logical,men,logical,['other_black'],Daniella,
722,917.0,Men are more likely to resolve conflict amicably than women.,men,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,en,Men are more likely to resolve conflict amicably than women,men,more likely to resolve conflict amicably than women,['other_black'],Daniella,
723,918.0,Men naturally get along with other men.,men,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,en,Men naturally get along with other men,men,naturally get along with other men,['other_black'],Daniella,
724,919.0,Men don't gossip.,men,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,af,Men don't gossip,men,don't gossip,['other_black'],Daniella,
725,920.0,Men are less emotional.,men,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,fr,Men are less emotional,men,less emotional,['other_black'],Daniella,
726,921.0,Men have no drama.,men,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,pt,Men have no drama,men,not dramatic,['other_black'],Daniella,
727,925.0,Christians are disorgranised,religion,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,en,Christians are disorgranised,christians,disorgranised,['other_black'],Daniella,
728,928.0,Young people are naive.,age,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,en,Young people are naive,young people,are naive,['other_black'],Daniella,
729,929.0,Nurses are cruel,profession,46.0,Male,18–25 *,A student *,,Christianity,Other Country,Other Nationality,fr,Nurses are cruel,nurses,cruel,['other_black'],Daniella,
730,932.0,Les femmes sont coquètes,women,47.0,Female,26–35 *,Employed *,Finance *,Islam,Senegal,Senegalese,fr,Women are naughty,women,naughty,['wolof'],Daniella,
731,933.0,Les hommes sont seducteurs,men,47.0,Female,26–35 *,Employed *,Finance *,Islam,Senegal,Senegalese,fr,Men are seductive,men,seductive,['wolof'],Daniella,
732,935.0,Les chrétiens sont plus tolérants que les musulmans,religion,47.0,Female,26–35 *,Employed *,Finance *,Islam,Senegal,Senegalese,fr,Christians are more tolerant than Muslims,christians,more tolerant than muslims,['wolof'],Daniella,
733,939.0,Les peulhs sont communautaires,misc,47.0,Female,26–35 *,Employed *,Finance *,Islam,Senegal,Senegalese,fr,Peulhs are community,peulh people,community,['wolof'],Daniella,
734,940.0,emotional,women,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,en,emotional,women,emotional,['other'],Daniella,
735,941.0,short,women,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,sq,short,women,short,['other'],Daniella,
736,942.0,determined,women,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,da,determined,women,determined,['other'],Daniella,
737,943.0,considerate,women,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,pt,considerate,women,considerate,['other'],Daniella,
738,944.0,tough,women,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,en,tough,women,tough,['other'],Daniella,
739,945.0,empathic,women,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,en,empathic,women,empathic,['other'],Daniella,
740,946.0,stubborn,men,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,sv,stubborn,men,stubborn,['other'],Daniella,
741,947.0,insensitive,men,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,no,insensitive,men,insensitive,['other'],Daniella,
742,948.0,insecure,men,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,ro,insecure,men,insecure,['other'],Daniella,
743,949.0,inconsiderate,men,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,it,inconsiderate,men,inconsiderate,['other'],Daniella,
744,951.0,Christians are judgemental,religion,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,nl,Christians are judgemental,christians,judgemental,['other'],Daniella,
745,952.0,young people are digital natives. Old people are worried,age,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,en,young people are digital natives,young people,are digital natives,['other'],Daniella,
746,952.0,young people are digital natives. Old people are worried,age,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,en,Old people are worried,old people,are worried,['other'],Daniella,
747,953.0,Teachers are depressed,profession,48.0,Male,Over 50 *,Employed *,Education *,Atheism,Other Country,Other Nationality,en,Teachers are depressed,teachers,depressed,['other'],Daniella,
748,955.0,Women are multipliers - they'll multiply what you give them.,women,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Women are multipliers - they'll multiply what you give them,women,multipliers,['yoruba'],Daniella,
749,956.0,Women are evil,women,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,da,Women are evil,women,evil,['yoruba'],Daniella,
750,957.0,Women are not to be trusted,women,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Women are not to be trusted,women,not to be trusted,['yoruba'],Daniella,
751,959.0,Men are scum,men,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,ro,Men are scum,men,scum,['yoruba'],Daniella,
752,961.0,Men are puppets,men,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,sv,Men are puppets,men,puppets,['yoruba'],Daniella,
753,962.0,People from the west are accomodating,ethnicity_region,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,People from the west are accomodating,people from western nigeria,are accomodating,['yoruba'],Daniella,
754,963.0,People from the east are not accomodating,ethnicity_region,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,People from the east are not accomodating,people from eastern nigeria,are not accomodating,['yoruba'],Daniella,
755,964.0,People from the north can be trusted,ethnicity_region,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,People from the north can be trusted,people from northern nigeria,can be trusted,['yoruba'],Daniella,
756,965.0,Muslims are very wicked people,religion,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Muslims are very wicked people,muslims,very wicked people,['yoruba'],Daniella,
757,968.0,Young people are rude,age,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Young people are rude,young people,are rude,['yoruba'],Daniella,
758,969.0,Old people are not that wise,age,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Old people are not that wise,old people,not wise ,['yoruba'],Daniella,
759,970.0,Doctors are God sent,profession,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Doctors are God sent,doctors,god sent,['yoruba'],Daniella,
760,973.0,Tailors are not the same as fashion designer,profession,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Tailors are not the same as fashion designer,tailors,not fashion designer,['yoruba'],Daniella,
761,974.0,Politicians are thieves,misc,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Politicians are thieves,politicians,thieves,['yoruba'],Daniella,
762,976.0,Nurses are strong hearted,misc,49.0,Female,36–50 *,Freelancer *,,Christianity,Nigeria,Nigerian,en,Nurses are strong hearted,nurses,strong hearted,['yoruba'],Daniella,
763,977.0,WOmen are caring,women,50.0,Female,36–50 *,Employed *,Healthcare   *,Christianity,Kenya,Kenyan,ro,WOmen are caring,women,caring,['kikuyu'],Daniella,
764,978.0,women have lots of emotions,women,50.0,Female,36–50 *,Employed *,Healthcare   *,Christianity,Kenya,Kenyan,en,women have lots of emotions,women,emotional ,['kikuyu'],Daniella,
765,979.0,Men are logical,men,50.0,Female,36–50 *,Employed *,Healthcare   *,Christianity,Kenya,Kenyan,es,Men are logical,men,logical,['kikuyu'],Daniella,
766,980.0,People from Kikuyu ethnic group love money,ethnicity_region,50.0,Female,36–50 *,Employed *,Healthcare   *,Christianity,Kenya,Kenyan,en,People from Kikuyu ethnic group love money,people from kikuyu,love money ,['kikuyu'],Daniella,
767,982.0,Young people are dynamic,age,50.0,Female,36–50 *,Employed *,Healthcare   *,Christianity,Kenya,Kenyan,en,Young people are dynamic,young people,are dynamic,['kikuyu'],Daniella,
768,983.0,Journalists are outspoken,profession,50.0,Female,36–50 *,Employed *,Healthcare   *,Christianity,Kenya,Kenyan,en,Journalists are outspoken,journalists,outspoken,['kikuyu'],Daniella,
769,985.0,Les hommes ne prennent pas soin  d’eux,men,51.0,Female,26–35 *,Employed *,Aviation  *,Islam,Senegal,Senegalese,fr,Men don't take care of them,men,don't take care of them,['serrere'],Daniella,
770,987.0,Les chrétiens sont très respectueux,religion,51.0,Female,26–35 *,Employed *,Aviation  *,Islam,Senegal,Senegalese,fr,Christians are very respectful,christians,very respectful,['serrere'],Daniella,
771,989.0,Les banquiers sont des truands,profession,51.0,Female,26–35 *,Employed *,Aviation  *,Islam,Senegal,Senegalese,fr,Bankers are triggers,bankers,triggers,['serrere'],Daniella,
772,991.0,women have superpower,women,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,women have superpower,women,superpower,['yoruba'],Daniella,
773,992.0,Women forgive cheating faster,women,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Women forgive cheating faster,women,forgive cheating faster,['yoruba'],Daniella,
774,993.0,Women are meant to be submissive,women,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Women are meant to be submissive,women,meant to be submissive,['yoruba'],Daniella,
775,994.0,Men don’t show emotion,men,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Men don’t show emotion,men,not emotional ,['yoruba'],Daniella,
776,995.0,Men needs to fight to get things done,men,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Men needs to fight to get things done,men,needs to fight to get things done,['yoruba'],Daniella,
777,996.0,Men are shield for family,men,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Men are shield for family,men,shield for family,['yoruba'],Daniella,
778,998.0,Yoruba people are very loud,ethnicity_region,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Yoruba people are very loud,yoruba people,are very loud,['yoruba'],Daniella,
779,999.0,Hausa people are religious fanatics,ethnicity_region,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Hausa people are religious fanatics,hausa people,are religious fanatics,['yoruba'],Daniella,
780,1000.0,Igbo people are into ritual,ethnicity_region,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,it,Igbo people are into ritual,igbo people,ritualists,['yoruba'],Daniella,
781,1001.0,Muslims are too extreme,religion,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Muslims are too extreme,muslims,too extreme,['yoruba'],Daniella,
782,1002.0,Christians are too peaceful,religion,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Christians are too peaceful,christians,too peaceful,['yoruba'],Daniella,
783,1003.0,Old people feel entitled to be respected,age,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Old people feel entitled to be respected,old people,feel entitled to be respected,['yoruba'],Daniella,
784,1004.0,Old people can’t be corrected,age,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Old people can’t be corrected,old people,can’t be corrected,['yoruba'],Daniella,
785,1005.0,Young people are proud,age,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Young people are proud,young people,are proud,['yoruba'],Daniella,
786,1006.0,Soldiers are promiscuous,profession,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Soldiers are promiscuous,soldiers,promiscuous,['yoruba'],Daniella,
787,1007.0,Doctors are promiscuous,profession,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,en,Doctors are promiscuous,doctors,promiscuous,['yoruba'],Daniella,
788,1008.0,Nurses are promiscuous,profession,52.0,Male,26–35 *,Employed *,Healthcare   *,Christianity,Nigeria,Nigerian,fr,Nurses are promiscuous,nurses,promiscuous,['yoruba'],Daniella,
789,1010.0,women are better at multitasking,women,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,women are better at multitasking,women,better at multitasking,['yoruba'],Daniella,
790,1011.0,Men are the Provider,men,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,Men are the Provider,men,the provider,['yoruba'],Daniella,
791,1012.0,People from the north are violent,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,People from the north are violent,people from northern nigeria,are violent,['yoruba'],Daniella,
792,1013.0,people from the north are conservative,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the north are conservative,people from northern nigeria,are conservative,['yoruba'],Daniella,
793,1014.0,people from the north are uneducated,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the north are uneducated,people from northern nigeria,are uneducated,['yoruba'],Daniella,
794,1015.0,people from the north are religious extremists,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the north are religious extremists,people from northern nigeria,are religious extremists,['yoruba'],Daniella,
795,1016.0,people from the east are money-driven,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the east are money-driven,people from eastern nigeria,are money-driven,['yoruba'],Daniella,
796,1017.0,people from the east are cunning,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the east are cunning,people from eastern nigeria,are cunning,['yoruba'],Daniella,
797,1018.0,people from the east are obsessed with business,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the east are obsessed with business,people from eastern nigeria,are obsessed with business,['yoruba'],Daniella,
798,1019.0,people from the east are loud,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the east are loud,people from eastern nigeria,are loud,['yoruba'],Daniella,
799,1020.0,people from the east love to show off wealth,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the east love to show off wealth,people from eastern nigeria,love to show off wealth,['yoruba'],Daniella,
800,1021.0,people from the west are educated,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the west are educated,people from western nigeria,are educated,['yoruba'],Daniella,
801,1022.0,people from the west are liberal,ethnicity_region,53.0,Male,Under 18 *,A student *,,Christianity,Nigeria,Nigerian,en,people from the west are liberal,people from western nigeria,are liberal,['yoruba'],Daniella,
